id,rowid,entity,text
1597,5447,1,public enemy anthem fight the power struck chord long before black lives matter protests tco ftzxyzty
15214,44972,5,major corporations declaring support for the black lives matter movement after george floyds death are so far reluctant to voice support for the call to defund the police a rally cry for a national reckoning over police brutality and systemic racism tco asfksfdldr
11403,36193,1,as protests in support of black lives matter spread smaller communities in the south have been forced to face their past and debate the best steps forward for all residents tco kwazolei
20,112,1,a black lives matter mural in indianapolis was vandalized just one week after a group of artists painted it tco exnpkavrz
1331,4729,2,billy dume says the police violence that shaped the black lives matter movement never touched him directly then came the police killing of george floyd followed by an incident last weekend in dumes neighborhood tco cwfswfeyu
16710,48720,4,new white house says trump may issue executive order on police reform tco kwdskikz tco spmipuvr
1500,5350,3,washington dc mayor on creation of black lives matter plaza during demconvention i said enough i said enough for every black and brown american who has experienced injustice enough for every american who believes in justice tco ckzrqxtqw tco ficrogj
1966,6620,5,amid protests media companies face reckoning with racism tco hbhrcytqg
1561,5411,5,some wnba players are calling for the ouster of sen loeffler who coowns the atlanta dream after she objected to the leagues plans to honor the black lives matter movement tco lrshnqd
4385,14727,5,conservative economist thomas sowell says that the term systemic racism central to the black lives matter movement has no meaning tco sgrchqben
911,3268,0,reforming defunding and abolishing the police are all different concepts heres what they each involve and why theres so much debate and confusion over them tco mucqbhj
12096,38180,0,new states race to reform police practices in wake of george floyds death tco nilhira tco whqyqcpf
1645,5495,0,everything in my store will be replaceable one shop owner wrote while lives are being senselessly lost on a way too regular basis is the way bigger issue nbcasianamerica tco ydfdznrf
4001,13705,5,orlando magics jonathan isaac stands for national anthem refuses to wear black lives matter tshirt cites christian faith video tco kynjaggzd via gatewaypundit cristinalaila
5831,19371,0,ag barr to testify to congress about the protests following george floyds death and denounce violent riots that have emerged across the country tco llhvqsbb
1571,5421,2,a video of an oregon state police officer appearing to make a white power symbol at a black lives matter protest on saturday in salem oregon has prompted an internal investigation tco pzolxlenm
14547,43010,0,repgosar this has nothing to do with george floyd its all about power the violent leftists will defile destroy and burn down you 
160,252,0,sleeping driving standing outside of an apartment buildingthese are some of the last things some black americans were doing before they were approached by police for one reason or anotherfor all of them the encounter ended in death tco mahtlwwoe
592,2203,0,stevesweatpants w all this crazy shit thats happening in the world i feel like its my job to tell the truth for my people beyon 
54,146,1,nearly two months after george floyds death set off massive national and international protests black lives matter demonstrations are still happening in places around the us tco drrgcqmc
2210,7025,5, british street artist banksy unveiled a new artwork on instagram in a show of solidarity with the black lives matter movement as protests have erupted worldwide since the death of george floyd while in police custody tco worpjsxym tco nhfxgnawmc
15195,44953,3,san fransisco mayor londonbreed says shell redirect money from the police to the african american communitypeople want reform part of those changes would also mean that there will be a reduction of what we spend on our departments in our cities mayorswhomatter tco ynhekdvnn
1419,4970,5,nytmag if black lives are to matter in america the nation must pay its debts a new essay by nikole hannahjones tco ukuql 
582,2193,1,most of the leaders of occupy city hall more than black activists have day jobs in the nonprofit world their idea for the action which started after more than three weeks of black lives matter marches in the city was strategic and straightforward tco krnjyoa
2748,8399,1,missing black lives matter protester oluwatoyin salau among pair of women found slain in florida tco lmytulhhk tco nrlpdkjb
21,113,1,a black student was told to take off his black lives matter mask at his high school graduation ceremony tco fxxnjgg
3911,13615,5,realcandaceo this is absolutely despicable and needs to go viral black lives matter is a hate group to every white person that was 
15466,45800,3,we really want to do this in a bipartisan way rep jackson lee says of passing police reform legislation in congress the voices of americans are being raised by the protesters in the streets and it is an american issue tco dlbcgqcli
12802,38886,5,former tennis star martina navratilova on george floyd killing time to riot everywhere tco yvdehiub tco dwhnaobwd
348,1241,4,team trump seeks to both campaign against black lives matter and woo black voters tco sjmsvqbgyc
262,354,0,police are searching for a cyclist who was filmed accosting people posting signs supporting black lives matterit shows how pernicious and how pronounced and how embedded racism is in our culture montgomery co md council member will jawando says tco yxpvamdhkw tco tfijwmtjqg
1176,4191,5,its not blatant inyourface racism that you would see in america the writer jordan anderson observes of racism in italy that doesnt mean its better just different tco wdlgaio
10008,32382,1,minutes when african americans peacefully protest were called unpatriotic when in fact it is the unwillingness of too many 
1820,6203,4,vice president mike pence is flipping between backing his bosss tough talk and articulating a more conciliatory approach to the protests sweeping the nation tco fiztjius
251,343,1,protesters have gathered in major cities across australia demanding justice over minority deaths in police custody in solidarity with the black lives matter movement tco tipynprwv
17273,50229,4,speaker pelosi says she will absolutely positively not apologize for saying that republicans are trying to get away with the murder of george floyd with their police reform bill tco htptyraw
2247,7258,5,after holding a black lives matter protest the organizer had received bill of for police overtime a day later the mayor rescinded the bill tco qxydbkdpl
6914,21968,1,protesters who could no longer take to the streets due to curfew restrictions have instead turned to banging pots and pans with kitchen utensils outside their windows a familiar form of protest in latin america known as a cacerolazo tco ljishjn
17248,50204,2,not my son police morale has reached an alltime low and possibly at the worst time ever tco lououthv
11331,36121,0,three months after george floyds death black americans still face inequalities in housing education healthcare food security and jobs activists say tco vdsstgshui
676,2493,5,eugene robinson i thought i would never see mitt romney the most rock ribbed republican in creation marching in a protest in washington and saying black lives matter tco nmjjfukypp
572,2183,1,everything you need to know about defunding the police which has become a central tenet of the black lives matter movement tco hjmamleove
7462,24029,2,the louisville metro police department said they are investigating accusations made by at least two women who say they were sexually assaulted by one of the officers involved in the february shooting of breonna taylor tco yldepree
1888,6542,0,all lives matter may seem to some like a harmless even inclusive remark but author jason reynolds tells cbs news it simply isnt the reality in america because i live the life that i live i am certain that in this country all lives dont matter tco fmbyxzhst tco gyopexnjn
12603,38687,4,texas governor announces disaster declaration for state after george floyd protests tco zxibjk tco wyzfexzb
1081,3691,5,the star wars actor said he didnt know if hed have a career after speaking his mind at a black lives matter protest tco rnvmddognn
1008,3618,0,brittanylwong we didnt want to paint over it because it felt like a kairos moment that rare window of opportunity when what you n 
1347,4898,2,i have been educated by my children many young people after organizing online sharing resources and marching have kept conversations about racism and change going at home tco ljlxgjmu
12762,38846,3,excop val demings urges review of police practices after death of george floyd tco imytwtjai tco plzutfrxh
1977,6631,1,my black friends matter these young students held signs with powerful messages at a kidfriendly protest in kansas city mo tco tuxxhzgfh tco psdkoskjk
1531,5381,5,nbcblk keke palmer condemns rumors that her show was canceled because of black lives matter activism tco xrmcqgxe
15559,46043,2,candid conversations with cops about the protests and police violence tco bysnvvjh
1931,6585,1,this yearold boy is earning money by mowing his neighbors lawns and hes giving all of it to the black lives matter movement tco lmeztxhdr tco mysipihcft
17434,50584,3,as democrats defund the police movement marches on joe biden and kamala harris are aggressively pursuing their antilaw enforcement agendaeven as leftist riots and looting engulf democratcontrolled cities tco wvwhaij
7799,25131,0,aziz asmar painted a mural of george floyd in wartorn idlib in syria we have a humanitarian duty to sympathize with all the oppressed in the world he says heres how people around the world are honoring black lives and demanding racial equality tco tgajucgq
172,264,0,the us embassy in seoul south korea has removed a large banner for the black lives matter movement after a request from state department leadership and has taken down a rainbow flag that celebrates lgbtq pride tco oullmds
16218,47581,3,colorado passes police reform that holds cops accountable for excessive force tco yezssykqq
378,1584,1,video milwaukee blm protesters shot at as they march through residential neighborhood tco zejkxie
358,1251,1,tusk passing cars honked in support passengers hung out the windows of cars with clenched fists raised and homemade sign proclaim 
1505,5355,2,wnba players wear vote warnock shirts on tuesday in opposition to atlanta dream coowner sen loeffler over her opposition to the black lives matter movement tco vjvqkto
2591,8242,1,protesters boycott whole foods store that sent employees home for black lives matter masks tco zqgnyhxwsu tco oxnadrlif
522,1728,0,woman posts video of herself saying kill all blm protesters and gets fired hours later tco hwtpfqmq
1090,3700,5,black beauty influencers are proving to be a tourdeforce in the black lives matter movement gripping the nation tco ymopfgur
230,322,2,jennifer lopez and alex rodriguez walked with protesters on sunday in los angeles as part of a black lives matter march tco zywomrwhc
1908,6562,5,blackowned businesses buoyed by sales boost as nation reckons with racism tco gzjhlpxzi
1503,5353,1,nbcout markdavid hutt founder of the lgbtrump facebook page was arrested twice in one weekend for vandalizing a black lives matter 
4310,14652,1,activists vandalized the home of lapd chief michael moore allegedly destroying a lantern and leaving posters stuck to the exterior tco haxzpig
5773,18430,1,a dispatch by brywashing from houston at the march with george floyds family the diversity of the marchers cant be overstated washington writes it was easy to see why houston is routinely referred to as the most diverse city in the country tco cnpdtbsxq
1797,6180,1,the movement for black lives doesnt consider itself leaderless but rather leaderful tco dwreuh
16528,48538,1,senator harris for all of the pundits out there that want to entertain a conversation about whether democrats actually want police reform are you kidding me are you kidding me tco acilczhvz
5543,17796,0,watch thereval sharpton flattens conservative hugh hewitt for claiming george floyd to blame for covid spikes tco eamjjqon
14321,42610,2,capitol police officers take a knee in front of protesters are met with loud applause tco spnfferkw
11243,34872,1,protest latest tco hztxrxclij protests grow violent in brooklyn atlanta sees violence spark outside cnn protest outside white house draws secret service in wake of george floyds death tco bikzns
501,1707,0,white lives matter spray painted on statue of black hero arthur ashe tco yoiaqlhx
918,3275,2,with the focus on black men who are targeted by police we often dont spend time thinking about all the women theyre connected to explains historian keishablainthere is no blacklivesmatter activism without the activism of black women tco zaocaaeqc
5288,16495,1,cnnbrk protesters in washington breached the complex of the treasury department and spray painted the area a law enforcement source s 
43,135,1,a statue of robert e lee has stood in richmond virginia for over a centurybut tonight a hologram of george floyd will light up the statue which is now covered in spraypainted phrases like black lives matter and stop white supremacy tco fkadqinx
9314,30052,4,philonise floyd conservative radio host dan bongino to testify at wednesday hearing on police brutality tco iaijgyeb
470,1676,4,trump calls black lives matter protesters terrorists and warns there is going to be retribution tco hidlwcle
1688,5821,1,wall of moms black lives matter protesters sue trump administration for use of tear gas force in portland tco xhjvfgaffe
5515,17512,2,arrest report for officer charged with george floyds murder has damning new piece of evidence tco zxfhsalb
6438,20965,0,the site of floyds killing is attracting a bunch of enterprising evangelists who have traveled there from outside the state tco delplbio
146,238,5,a sweeping package of bills that aims to reform the new york city police department has passed the new york city council after a yearslong battle for the bills to be voted on some of which have been in the works since the death of eric garner in tco fpcadytad
2624,8275,0,yearold girl kicked out of arkansas daycare after wearing black lives matter racial justice shirts tco edbard tco ptzcbdx
1626,5476,1,watch black lives matter cofounder alicia garza explains the phrase defund the police means invest in the resources that our communities need tco rbkgunrpm
8960,28494,0,nbcnews a semi truck drives into a crowd of protesters on a bridge in minneapolis during a protest against the death of george floyd 
16518,48528,3,pelosi refuses to apologize for accusing gop of trying to get away with murder with police reform bill tco uzsntbs tco rsdqyycs
1552,5402,5,legendary cricketer michael holding becomes emotional as he speaks of the racial prejudice his family has faced during a discussion about the black lives matter movement tco twwgfzyyw
2269,7280,0,fights broke out in multiple states saturday in clashes involving a variety of groups including the farright proud boys counterprotesters supporting black lives matter and police officers in riot gear tco zjoyph
424,1630,0,watch enraged trump fan shrieks profanity after seeing drivers black lives matter display tco dedejdc
13797,41554,0,car plows into george floyd protesters in portland tco bgauxsde tco duyrijja
10957,34586,5,a middle school near the site of george floyds death received over bags of donated supplies during a sevenhour food drive tco dckaejnlb
120,212,0,employees from a southern california sheriffs and district attorneys office were among three people who were arrested after multiple people were caught on a security camera vandalizing a black lives matter sign authorities say tco qpvtzxwgf
9698,30934,3,former vice president joe biden visited a site wilmington del that has seen protests over the death of george floyd a black man killed by a white police officer tco qigofdbjg
15847,46699,2,german cadets are taught in unsparing detail about the shameful legacy of policing under the nazis it changes you as a person and changes you as a police officer one inspector said the nations approach may hold lessons for police reform everywhere tco ccjeao
1872,6526,1,generation z isnt waiting for social injustices to end on their own theyre taking to the streets fighting for change and revolutionizing activism in the process tco vhiqxjfxy tco jxsazkhlb
255,347,0,police in maryland have arrested and charged the cyclist who was caught on video accosting three people posting flyers in support of the black lives matter movement tco tvnjqgiffa
1669,5802,1,it can be a huge challenge to explain blacklivesmatter to nonblack families of color especially for families who havent grown up in america this week the new normal with navigatingnikki tackles colorism the model minority myth and more tco yjqwtrxg
8102,26284,3,on sunday a vetoproof majority of the minneapolis city council announced plans to dismantle the citys police department promising to create a new system of public safety in a city where law enforcement has long been accused of racism tco mtuctfwnw tco lxsdljrexj
6992,22046,5,how to reform american police according to experts tco ervjfquqj
261,353,5,canadian prime minister justin trudeau took a knee during a black lives matter demonstration in ottawa tco ahqlsxnaus
682,2499,1,protesters and activists have painted the words defund the police next to black lives matter on the street that leads to the white house where protesters have been demonstrating following george floyds death in police custody tco afmklxauwj
7784,25116,1,im asking you is that what a black man is worth twenty dollars philonise floyd george floyds brother delivers a powerful opening statement before the house judiciary committee in a hearing on police brutality tco psrkrb tco keahvsyr
8380,27914,3,now more than ever we need a president who will unite this country we need a president who in george floyds memory instead of using the bible as a prop will heed its words to act justly sen klobuchar said at demconvention tco aoeizsaae
4262,13966,3,washington dc mayor paints giant black lives matter message on road to white house with taxpayer money tco fmnwkltltf via gatewaypundit
11143,34772,1,george floyd say his nameprotesters gathered for a black lives matter march in berlin germany chanting george floyds name and marching in solidarity with us demonstrators tco yzyfup tco lmcrafesh
14345,42634,5,pope francis condemns racism says street violence is selfdefeating tco ivbgofei
1324,4722,1,activists added defund the police next to the yellow black lives matter painted on a street near the white house npr asked dc mayor muriel bowser if shes reconsidering her budget proposal to increase police fundingnot at all she said tco oajbyhube
9580,30816,0,its been more than a month since george floyds killing how has the national dialogue on racism shifted what policing and criminal justice reforms will become law join us for a town hall with repkarenbass juliancastro rashadrobinson amp more tco peezyhnklp tco mssevpczt
1483,5333,3,watch portland mayor ted wheeler slams president trumps response to national protests amid a deadly shooting in portland that happened after trump supporters and black lives matter protesters clashed its you who have created the hate and division tco huwtscdmw
4268,13972,5,wellingmichael usa business owners assaulted in nyc by looters blacklivesmatter antifaterrorists newyork tco oahhkvclx
1903,6557,0,catholic priest in indiana suspended for comparing black lives matter to maggots tco mgmny
1682,5815,1,tulsa protesters use race massacre tombstones to defend a black lives matter mural tco emgxxvou
7735,25067,2,three fellow minneapolis police officers looked on as derek chauvin kneeled on george floyds neck for more than eight minutes now many departments are setting higher expectations for officers who witness misconduct mprnews tco kvptftyn
1153,4168,0,a las vegas man accused of conspiring in a plot to incite violence at a black lives matter rally as part of a boogaloo plot is being investigated for alleged child sex abuse tco qrhejsqle
1512,5362,1,as black lives matter protests continue across the country at least a dozen schools have rescinded student admissions offers over racist social media posts todayshow tco vwqtctydqb
16721,48731,3,biden democrats seek to shut down calls to defund police tco azarqp tco eifboq
1414,4965,0,asteadwesley new more from nyt siena polling a newfound majority of us voters are embracing tenets of the black lives matter movemen 
8915,28449,1,a minute kneeling prayer circle to represent and experience the time that george floyd was pinned down by police at this intersection feel the pain tco nlaiwolkr
1315,4713,1,this week on roughly how the black lives matter movement and years and years of consensus building might actually change the dutch holidays tco ysryefgbu
1877,6531,0,black lives matter mural outside trump tower in new york city vandalized for the second time tco iyumpiicr
1952,6606,4,rolling stone senior writer jamilsmith joins cbsn to discuss the protests against police violence and systemic racism through the lens of the women who first put the words black lives matter into our political lexicon years agofull interview tco aeitouss tco mniezvkkt
137,229,5,trevornoah says the stories of south africas history of apartheid are similar to whats happening in americawhat gives me hope is seeing black people white people brown people asian people everyone walking together saying black lives matter that gives me hope tco lmjmbrwt
1628,5478,0,in klamath falls oregon rumors of an antifa invasion spread quickly spurring people to take guns to the streets instead of antifa they only found the towns black lives matter protest tco angbiavhe
7999,26181,5,as the black lives matter movement has grown following outrage over the killing of george floyd high school students have leveraged every social media platform to call out their peers for racist behavior tco xrvchfqm
668,2485,5,black lives matter cofounder alicia garza i think that we are certainly approaching a tipping point and we are seeing some really incredible shifts culturally in our understanding of what racism is and isnt tco ntxuzhgp
14099,42388,3,house democrats pass police reform legislation tco pbcorrr
10105,32479,0,tune in norahodonnell and cbseveningnews are broadcasting from minneapolis as thousands continue to mourn george floyd and protest racial injustice tco vaprylgwy tco ktpbbozg
1100,4115,4,the gop including a black republican organization plans to hold a first amendment demonstration during convention week in the same park where law enforcement rousted black lives matter protesters to clear the way for a trump photoop in june tco vacbyfjsq
9515,30253,1,a night of absolute chaos as outrage over george floyds death spreads across americafollow live updates from protests around the country tco jpswovkqxb
301,1194,1,what did i do cops surround black lives matter activist on suspicion of using megaphone tco hwejakhqvd
17069,49539,1,black lives matter dc said black lives matter means defund the police if that is what the movement means of course the president stands against defunding the policeall black lives matter including the life of david dorn tco rwilzcxx
1227,4242,3,the potential running mates calls for reform have grown sharper as protests over police violence spread orlando activists say its too little too late tco cmrwkgdjf
15373,45707,4,rep pressley says the senate gops police reform bill was just buzzwords and that we should not have to incentivize people treating others humanely we should not have to incentivize justice tco pxtdprhjif
1474,5025,0,jennydeluxe and now some exciting news from opinion i wrote about why this moment in the movement for black lives feels bigger ripe 
6121,19661,3,state of minnesota launches sweeping civil rights investigation into minneapolis police dept officials say tco ichmlxseo
15773,46497,3,the dc council unanimously passed an emergency police reform bill tco fomirgsfl
1992,6646,1,us protests prompt calls for britain to tackle its own systemic racism tco ardoftdm
3395,10554,5,some religious leaders have placed themselves at odds with the black lives matter movement saying that although the central cause is noble they cannot support everything black lives matter stands for tco xsonnjpmht
16544,48554,5,congress set for showdown on police reform legislation tco jamzvdqger tco phtdjrwer
10755,34384,3,house and senate democrats are expected to unveil a sweeping package of police reforms in response to the death of george floyd and other troubling encounters between african americans and the police tco mxfchcdui
1437,4988,0,s evangelina after arthur ashes statue in richmond virginia was vandalized with white lives matter graffiti i spoke to his nephew 
908,3265,1,the protests arent over even if you arent seeing them on tv anymore in fact activists say the movement for black lives isnt going away any time soon tco vwsylkevg
5371,16578,2,newday four minneapolis police officers have been fired for their involvement in the death of george floyd a black man who was held d 
14028,41785,0, georgefloyd police death spurs violent protests looting in minneapolis tco vttnd tco vgpkhxgxx
11742,36532,0,dave patrick underwood died from gunshot wounds sustained after someone fired shots from a vehicle friday night the fbi said sunday tco dqmmljls
2476,8127,2,nevada sheriff told library supporting black lives matter not to call for help tco mwtcfnxi tco pcnfegayuz
12083,38167,2, breaking louisville police formally terminates officer involved in breonna taylor death tco byuxtwixnr tco inrhphhfy
12682,38766,2,video shows police using their batons on protesters on the ground while additional officers can be seen boxing out demonstrators and pushing people down who are trying to intervene with police arrests tco fsgxzzpoer
1376,4927,0,tents popped up as a downtown square turned into a more permanent spot to gather but in late june after a protester was shot and killed there the louisville metro police department dismantled the camps and said that the park was to be closed nightly tco khurffj tco kelwekqyw
1193,4208,2,as protests over racial justice and police brutality unfold across the country police departments are taking to social media to tell their side of the story except theyre frequently wronghere are some of the most egregious lies to come from cops tco qsxowbsnsr
1609,5459,5,when the english premier league resumes wednesday not only will the stadiums be empty but soccer stars names wont appear on the back of their jerseys instead all players shirts will say black lives matter tco vnwryfvfso
1559,5409,0,new york city has closed down a stretch of th ave at trump tower to begin painting a large black lives matter mural tco bzpmuxb
111,203,1,an yearold muslim woman arrested at a black lives matter protest in miami says her hijab was forcibly removed from her head for a booking photograph and she was not allowed to put it back on for several hours tco gifnarhhd
